,state,25%,50%,75%,count,max,mean,min,std,pmt_var,var,year,filetype,method
0,IN,181.7329517418336,197.02950754959045,210.1323649994143,3627559.0,397.46373235961704,200.76630957728543,3.8093358334155725,33.99516796617729,PER_DIEM_wage_adj,1155.6714450486065,2015,taf,allowed_amount
0,KS,149.23,165.87,183.82,3157.0,750.0,174.12241685144124,37.29,62.61197535061929,PER_DIEM,3920.2594573065576,2015,taf,allowed_amount
0,KS,172.76912181303118,189.05620360551433,199.94606838528745,18002.0,795.3340402969247,198.92302310921568,39.5440084835631,77.10730074153264,PER_DIEM_wage_adj,5945.53582764516,2015,taf,allowed_amount
0,KY,172.92,187.46,203.87,219980.0,1801.1,210.20670751886536,58.53,105.29246155205658,PER_DIEM,11086.502459691314,2015,taf,allowed_amount
0,KY,213.79710756887997,225.94468250876508,237.28065078442765,1050785.0,2324.5998967475475,255.07034856321172,63.844610999683304,126.48395723206555,PER_DIEM_wage_adj,15998.191437082985,2015,taf,allowed_amount
0,MA,178.19,206.88,231.79,358337.0,3844.65,227.3535279080865,44.78,128.37765352291174,PER_DIEM,16480.821924048774,2015,taf,allowed_amount
0,MA,156.9445539869075,183.0809212295009,207.19390633816064,915704.0,3445.3356035487054,199.92729118668115,35.318242763624895,109.04825764256402,PER_DIEM_wage_adj,11891.522494879022,2015,taf,allowed_amount
0,MD,230.61,243.58,255.66,208402.0,1358.31,250.69147013944203,58.85,88.76545670189967,PER_DIEM,7879.306303496825,2015,taf,allowed_amount
0,MD,233.2361809045226,242.9849246231156,256.643216080402,1587870.0,1365.1356783919598,254.2703850456611,56.412960122699396,92.48033110977546,PER_DIEM_wage_adj,8552.611642173702,2015,taf,allowed_amount
0,ME,186.56,205.61,231.15,46772.0,2194.5,235.93795668348582,119.76,181.61996830857052,PER_DIEM,32985.81288840616,2015,taf,allowed_amount
0,ME,197.14552021437729,218.90977817566892,238.25723664577737,76475.0,2556.7983222649423,249.33958549915852,121.89312977099236,189.83654109581718,PER_DIEM_wage_adj,36037.91233522389,2015,taf,allowed_amount
0,MT,169.3,171.4,173.4,31093.0,606.13,177.59113080114497,19.87,45.96470450133023,PER_DIEM,2112.7540598946075,2015,taf,allowed_amount
0,MT,187.8878546099291,192.51812788398152,199.63159106608336,485.0,697.8240847340547,220.32624382498543,43.339982269503544,110.44598751093375,PER_DIEM_wage_adj,12198.316157265333,2015,taf,allowed_amount
0,NC,155.81,162.98,170.63,706361.0,547.0,172.06470745128908,24.63,41.44627004587987,PER_DIEM,1717.793300715999,2015,taf,allowed_amount
0,NC,174.29427353381726,184.59164554171718,198.51206877548773,2502465.0,588.248388986526,195.38270166628868,25.112153344208807,48.23121825728303,PER_DIEM_wage_adj,2326.2504145816724,2015,taf,allowed_amount
0,ND,207.92,245.46,290.12,36899.0,2497.2,265.3375007452777,161.11,159.4611144111326,PER_DIEM,25427.847009240322,2015,taf,allowed_amount
0,ND,231.77920685959273,305.00643118630654,389.1491130820399,100294.0,3543.635589612601,330.8982696606544,141.34935953676086,213.5370830909812,PER_DIEM_wage_adj,45598.08585500462,2015,taf,allowed_amount
0,NE,57.87,122.19,154.51,85091.0,873.79,105.9633695690496,0.0,63.825751059820654,PER_DIEM,4073.7264983501973,2015,taf,allowed_amount
0,NE,60.6511208741692,129.6139116033537,169.7132801987372,285674.0,1033.9486451307537,113.52545327768104,0.0,70.88729663100615,PER_DIEM_wage_adj,5025.008823652257,2015,taf,allowed_amount
0,NM,182.35,241.49,269.11,45.0,429.76,234.92533333333333,157.82,59.86421732858148,PER_DIEM,3583.7245163636358,2015,taf,allowed_amount
0,NM,192.39290989660265,259.31631145811355,292.7410846170078,138.0,453.42899345853556,254.42924100005948,176.83055496940284,66.19909029417653,PER_DIEM_wage_adj,4382.319555776537,2015,taf,allowed_amount
0,NV,114.35,118.39,124.42,65707.0,778.4,147.9383440120535,24.85,84.69452129358665,PER_DIEM,7173.161937149802,2015,taf,allowed_amount
0,NV,98.2016806722689,104.5546218487395,119.83049215063085,75162.0,662.3411732900784,140.5554846268829,20.88235294117647,90.00016629284663,PER_DIEM_wage_adj,8100.029932740047,2015,taf,allowed_amount
0,OH,159.05,173.61,184.09,328414.0,1397.43,184.7959988307441,90.16,105.0126634855794,PER_DIEM,11027.659492335539,2015,taf,allowed_amount
0,OH,186.50492797573918,198.04708117808508,203.55773838045042,1474105.0,2186.9014084507044,209.84292106568543,94.51724499423419,115.71944335313816,PER_DIEM_wage_adj,13390.989569960153,2015,taf,allowed_amount
0,OK,140.24,143.14,146.22,533239.0,284.54,146.25401750434605,13.7,36.4933352556247,PER_DIEM,1331.7635180794205,2015,taf,allowed_amount
0,OK,161.1501954215522,167.97319932998323,182.24852071005915,2068850.0,373.05412880284473,175.71886834008882,16.683417085427134,43.6995821816981,PER_DIEM_wage_adj,1909.6534828549857,2015,taf,allowed_amount
0,RI,194.65,229.08,282.25,42086.0,1143.67,292.73385686451553,73.46,179.9985791865844,PER_DIEM,32399.4885091891,2015,taf,allowed_amount
0,RI,181.82245627233402,214.1339100996803,255.21910851984202,236442.0,1075.484295655445,267.4894157683788,69.08030844461162,165.48403728283068,PER_DIEM_wage_adj,27384.966595425296,2015,taf,allowed_amount
0,SC,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,PER_DIEM,0.0,2015,taf,allowed_amount
0,SC,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,PER_DIEM_wage_adj,0.0,2015,taf,allowed_amount
0,TX,114.73,143.54,173.14,607790.0,1644.83,144.86035615919974,11.37,35.763062429117056,PER_DIEM,1278.9966343089238,2015,taf,allowed_amount
0,TX,123.47938421789215,157.61772853185596,183.43315916910922,2722135.0,2096.1259079903148,157.61051750755837,12.113786490517791,39.86663989579808,PER_DIEM_wage_adj,1589.3489765812394,2015,taf,allowed_amount
0,VA,154.29,174.88,197.41,266364.0,816.42,184.49029801324505,94.3,53.392661038026674,PER_DIEM,2850.7762527216114,2015,taf,allowed_amount
0,VA,175.81047381546136,190.98490865766485,213.0731519753917,2484596.0,848.2285714285714,202.2646878098583,113.68318334598287,52.64259312344639,PER_DIEM_wage_adj,2771.2426107607253,2015,taf,allowed_amount
0,WA,186.07,194.0,211.62,331780.0,660.88,203.67496250527458,25.03,41.370033392331564,PER_DIEM,1711.4796628826284,2015,taf,allowed_amount
0,WA,161.70248916829496,170.54625775210263,186.24585846572083,601651.0,561.4476255203466,178.25995238911273,20.970174262734584,37.30641945648858,PER_DIEM_wage_adj,1391.7689326634693,2015,taf,allowed_amount
0,WI,154.85,162.27,170.28,77627.0,561.0,173.07175647648367,33.93,55.881373711182775,PER_DIEM,3122.727927848869,2015,taf,allowed_amount
0,WI,152.56960493011994,164.5268904164982,174.3233202420125,182014.0,610.3797192906104,174.81391481585834,30.485175202156334,56.57998839326286,PER_DIEM_wage_adj,3201.2950865817597,2015,taf,allowed_amount
0,AK,371.29,600.0,795.87,13738.0,3161.36,629.3323198427719,71.11,245.0017384487068,PER_DIEM,60025.851842888536,2016,taf,allowed_amount
0,AK,397.0826396246406,588.201907068261,706.9154157927658,5463.0,1241.349702493033,568.448989783638,64.57545028000605,161.74172019772402,PER_DIEM_wage_adj,26160.384052518843,2016,taf,allowed_amount
0,AL,187.53,199.54,207.73,268961.0,750.12,215.4613563676518,46.88,79.28455756520218,PER_DIEM,6286.041068309857,2016,taf,allowed_amount
0,AL,242.60247392675237,268.7946074544013,292.19983664579365,243654.0,1102.7932960893854,283.72333008502073,167.47513946155712,99.71600850444418,PER_DIEM_wage_adj,9943.282352058382,2016,taf,allowed_amount
0,AR,169.55,182.81,203.7,636096.0,692.0,192.26497171810541,19.76,51.52355721849995,PER_DIEM,2654.6769484480383,2016,taf,allowed_amount
0,AR,218.99681308022724,239.36538728003325,272.74490785645,496521.0,591.4244707570865,248.15530695391726,23.633536658294467,60.89346589474054,PER_DIEM_wage_adj,3708.0141886739293,2016,taf,allowed_amount
0,AZ,150.8,159.22,191.7,15114.0,875.16,189.29370848220196,3.17,77.94839416008863,PER_DIEM,6075.952152136539,2016,taf,allowed_amount
0,AZ,158.556564091211,172.76953730352005,205.4128846579588,13513.0,849.3400621118012,189.43673863728998,3.5714285714285716,68.10380341168292,PER_DIEM_wage_adj,4638.128039137155,2016,taf,allowed_amount
0,CA,180.48,201.98,235.12,2899634.0,2310.83,229.68981737005427,1.19,102.89154449544894,PER_DIEM,10586.66992865895,2016,taf,allowed_amount
0,CA,131.901171768553,146.59454143103025,170.60938034919548,2502136.0,1260.914760914761,168.2793580173176,13.826438848920866,81.2472543472585,PER_DIEM_wage_adj,6601.116338968115,2016,taf,allowed_amount
0,CO,197.34,208.3,229.22,300363.0,1232.0,223.43610328169578,33.31,61.88259249427976,PER_DIEM,3829.4552538130897,2016,taf,allowed_amount
0,CO,200.558933124142,212.79662678956657,231.16150215473013,323829.0,1096.2414166967835,226.9465387547697,32.66326730731516,61.97188961789688,PER_DIEM_wage_adj,3840.5151028127952,2016,taf,allowed_amount
0,CT,223.03,241.91,258.34,224014.0,2455.77,281.0496839483247,54.97,199.3553306300063,PER_DIEM,39742.54785059913,2016,taf,allowed_amount
0,CT,184.21999100854188,199.23492349234922,217.32673267326732,203252.0,2608.489946116441,232.0468111983494,95.94635096658176,164.02490345958913,PER_DIEM_wage_adj,26904.168954927532,2016,taf,allowed_amount
0,GA,153.21,167.31,185.85,1045205.0,678.09,170.9749851273195,25.93,44.03775290870108,PER_DIEM,1939.3236812478103,2016,taf,allowed_amount
0,GA,193.72132064913265,201.6278756894928,229.64473684210526,11013.0,404.46656800753397,205.6033614019114,83.82717379592715,55.80257179896562,PER_DIEM_wage_adj,3113.927019378714,2016,taf,allowed_amount
0,HI,306.14,381.12,390.27,934.0,4484.4,389.31524625267673,289.32,253.98280239417235,PER_DIEM,64507.26391199721,2016,taf,allowed_amount
0,HI,281.75283835661196,281.75283835661196,281.75283835661196,1.0,281.75283835661196,281.75283835661196,281.75283835661196,,PER_DIEM_wage_adj,,2016,taf,allowed_amount
0,IA,163.87,184.78,251.94,54778.0,2173.09,237.11258151082552,1.6,157.31883089187318,PER_DIEM,24749.214553185786,2016,taf,allowed_amount
0,IA,186.50737042320495,204.77976637016397,226.26010461245843,45151.0,2583.321445553971,244.4201648518309,1.8557179308745073,155.0717551623906,PER_DIEM_wage_adj,24047.24924914441,2016,taf,allowed_amount
0,ID,229.61,251.42,285.27,64274.0,3968.0,273.1772486541992,32.44,121.96801696923883,PER_DIEM,14876.197163408533,2016,taf,allowed_amount
0,ID,269.1790040376851,348.8183237896929,372.52619324796274,56592.0,5774.155995343423,337.7012712910211,33.415739596209306,119.66958845606113,PER_DIEM_wage_adj,14320.810401243041,2016,taf,allowed_amount
0,IL,124.33,144.11,172.7,518850.0,2899.58,144.31018766502845,28.75,80.49714769512583,PER_DIEM,6479.7907870509025,2016,taf,allowed_amount
0,IL,135.81706063720452,153.91097666378568,169.45486010960485,431734.0,1017.177191328935,145.3031558998606,34.76588789539467,51.26654778291004,PER_DIEM_wage_adj,2628.258921577398,2016,taf,allowed_amount
0,IN,179.57,188.93,206.78,817711.0,639.18,201.68487146436823,3.1,44.48990892379924,PER_DIEM,1979.3519960479516,2016,taf,allowed_amount
0,IN,190.24875621890547,206.5326633165829,227.6616915422886,711461.0,386.93503676027484,218.69065159612794,20.606965174129357,48.2964917612922,PER_DIEM_wage_adj,2332.5511164485656,2016,taf,allowed_amount
0,KS,159.95749999999998,190.02,422.0,15258.0,6541.0,280.8704712282082,60.65,166.6262353401545,PER_DIEM,27764.30230363255,2016,taf,allowed_amount
0,KS,183.7669094693028,206.02736494456238,229.86472424557752,8775.0,7715.263033734372,228.58204798630334,64.09849926019868,138.99363575708819,PER_DIEM_wage_adj,19319.230780974107,2016,taf,allowed_amount
0,KY,174.27,189.68,207.28,227017.0,3029.56,207.18222630904293,33.47,92.25617806088913,PER_DIEM,8511.202390402479,2016,taf,allowed_amount
0,KY,217.26943942133818,227.20227331438906,242.54714544045467,212989.0,2137.2771893567556,248.7572221132123,43.231723068974425,96.2180276556802,PER_DIEM_wage_adj,9257.90884594924,2016,taf,allowed_amount
0,LA,135.02,150.77,168.16,316313.0,1733.11,170.2106003230977,85.14,122.0293147293879,PER_DIEM,14891.153653324007,2016,taf,allowed_amount
0,LA,168.06675222159078,190.3434401494468,212.56942767447475,232519.0,1896.3069406523928,212.11095043591814,98.41636804993642,145.43287178304118,PER_DIEM_wage_adj,21150.7201950625,2016,taf,allowed_amount
0,MA,184.4475,213.09,239.44,379920.0,3945.22,236.24110520635924,3.58,143.88317619548664,PER_DIEM,20702.368392101456,2016,taf,allowed_amount
0,MA,160.08596868283698,186.98734631607286,214.15654139587454,363740.0,3028.2622044826526,205.2030745058279,33.036536690205715,110.19379362577595,PER_DIEM_wage_adj,12142.6721536401,2016,taf,allowed_amount
0,MD,231.96,244.14,256.4,224065.0,4041.0,251.72395322785798,57.9,85.19308347706585,PER_DIEM,7257.861472330312,2016,taf,allowed_amount
0,MD,238.34745762711864,252.98755186721993,265.2339331619537,225113.0,4340.960360941025,260.73915821228763,54.40706634091336,88.04013807180436,PER_DIEM_wage_adj,7751.065911702375,2016,taf,allowed_amount
0,ME,193.06,216.99,250.82,53219.0,2801.95,253.77102876792122,6.87,166.85639322304618,PER_DIEM,27841.055959403813,2016,taf,allowed_amount
0,ME,207.17918391484326,233.15794698699494,264.63630987581314,43590.0,1499.988172678888,246.94646159912952,6.820212449121414,102.28925899993969,PER_DIEM_wage_adj,10463.092506756744,2016,taf,allowed_amount
0,MI,174.96,201.02,218.64,301262.0,1097.4,212.74078675704206,70.8,97.19106352709635,PER_DIEM,9446.102829528078,2016,taf,allowed_amount
0,MI,191.92165166754899,218.25775656324583,243.62768496420048,274113.0,1340.417735434225,234.27570781411373,62.50551778935287,106.39430665856341,PER_DIEM_wage_adj,11319.748489356429,2016,taf,allowed_amount
0,MO,150.04,156.09,163.51,560197.0,2419.47,163.98732918955295,28.41,52.82693343897387,PER_DIEM,2790.684896565775,2016,taf,allowed_amount
0,MO,172.54753673293,186.27780651836522,197.71081220900155,451901.0,2782.617692705639,192.66907462284937,29.889531825355075,58.91352984761743,PER_DIEM_wage_adj,3470.8039991061105,2016,taf,allowed_amount
0,MS,185.74,204.01,224.51,210806.0,3490.29,228.1238643112625,34.53,89.56939442031266,PER_DIEM,8022.676416821537,2016,taf,allowed_amount
0,MS,241.29097073967097,262.72237196765496,288.43400728368704,180235.0,4703.894878706199,285.2985889557091,75.91644204851752,112.48269531144985,PER_DIEM_wage_adj,12652.356744528463,2016,taf,allowed_amount
0,MT,172.54,174.7,177.22,45613.0,2746.91,182.23202705369084,34.11,52.256060482167655,PER_DIEM,2730.695857115964,2016,taf,allowed_amount
0,MT,187.32275132275134,190.33763977852567,195.07111062859624,20991.0,701.1191047162271,198.78885505247172,38.95169578622816,56.92590887324559,PER_DIEM_wage_adj,3240.5591010450607,2016,taf,allowed_amount
0,NC,158.33,166.04,174.35,746958.0,1231.0,175.2002335874306,24.49,41.2997654378432,PER_DIEM,1705.6706252208676,2016,taf,allowed_amount
0,NC,182.92583537082314,196.04923798358732,208.89112143664448,727873.0,588.5932004689332,205.07388076341633,24.949062754686224,49.42865177886909,PER_DIEM_wage_adj,2443.1916166766982,2016,taf,allowed_amount
0,ND,225.53,269.72,336.62,46807.0,2563.5,330.1726337940906,165.39,233.69987507776068,PER_DIEM,54615.63161136095,2016,taf,allowed_amount
0,ND,268.7086307592472,327.8445134296126,392.7655554055878,48861.0,3605.485232067511,358.4223787455808,147.41955611017025,232.0143665181089,PER_DIEM_wage_adj,53830.66627079936,2016,taf,allowed_amount
0,NE,43.31,105.05,153.79,111113.0,981.0,97.6857324525483,0.0,66.52088237547574,PER_DIEM,4425.027792011879,2016,taf,allowed_amount
0,NE,63.5233918128655,139.3562891965448,182.3807833392498,92591.0,1085.8773181169759,124.34498508300035,0.0,77.0884714337197,PER_DIEM_wage_adj,5942.63242798742,2016,taf,allowed_amount
0,NH,51.5,142.8,159.39,124799.0,1346.0,111.79636030737424,19.08,60.109663030488775,PER_DIEM,3613.1715896389087,2016,taf,allowed_amount
0,NH,50.37190082644628,144.7212921016348,163.62603305785123,7682.0,622.6756198347108,112.49074092432038,20.37190082644628,62.95656414294501,PER_DIEM_wage_adj,3963.5289686847495,2016,taf,allowed_amount
0,NJ,203.59,213.5,225.84,242739.0,2567.73,285.70694091184356,82.83,294.043512324386,PER_DIEM,86461.58714006131,2016,taf,allowed_amount
0,NJ,164.70179770079469,184.07578558225507,204.97182959375309,201979.0,3113.532193524918,215.72651009225854,127.81421186636832,178.43857150848032,PER_DIEM_wage_adj,31840.323801987048,2016,taf,allowed_amount
0,NM,268.85,306.47,392.24,9097.0,2091.3,329.7144179399802,116.14,98.52616499535635,PER_DIEM,9707.405188692182,2016,taf,allowed_amount
0,NM,187.47810804497215,232.46949573480185,281.918799265738,87.0,583.6949302634491,240.8660615247107,126.53061224489797,78.56076867266904,PER_DIEM_wage_adj,6171.794374440618,2016,taf,allowed_amount
0,NV,113.2,119.43,183.61,69309.0,840.14,163.77961924136835,25.39,100.81829105721157,PER_DIEM,10164.327811696627,2016,taf,allowed_amount
0,NV,96.97847682119206,103.03807947019868,157.0612582781457,69058.0,752.9831199068685,152.63277987942033,21.0182119205298,102.11302560994274,PER_DIEM_wage_adj,10427.069999216821,2016,taf,allowed_amount
0,NY,214.44,256.83,290.32,3348008.0,1555.02,266.7350834436477,9.63,87.89186501073279,PER_DIEM,7724.979935064875,2016,taf,allowed_amount
0,NY,191.48608004935608,214.80595633053008,238.176066661523,3116123.0,1199.7685363783658,224.52652557603236,55.605277370573255,66.10812082817357,PER_DIEM_wage_adj,4370.283639432396,2016,taf,allowed_amount
0,OK,141.0,144.26,148.22,640852.0,896.16,153.41520338549304,13.15,49.24205160508571,PER_DIEM,2424.7796462779247,2016,taf,allowed_amount
0,OK,168.0437009218163,184.97243236312346,189.87159329140462,531051.0,383.76544047780646,185.59590189234365,21.452145214521455,43.72079233313748,PER_DIEM_wage_adj,1911.5076822373333,2016,taf,allowed_amount
0,OR,272.0,281.08,393.52,63714.0,3935.36,356.3265663747371,45.34,152.38564233772848,PER_DIEM,23221.383990682105,2016,taf,allowed_amount
0,OR,228.2419813235891,252.694165737644,359.09053999187984,61891.0,3195.582622817702,308.12086534919234,36.81688997157938,131.7656815166,PER_DIEM_wage_adj,17362.19482553407,2016,taf,allowed_amount
0,PA,181.68,200.47,224.58,699614.0,2361.49,222.48827237591013,67.75,150.1672662824322,PER_DIEM,22550.2078627389,2016,taf,allowed_amount
0,PA,193.11057217281956,213.45629846992244,238.71449925261584,652950.0,3040.023171987641,236.42437122808124,136.34329693932344,162.4221666268696,PER_DIEM_wage_adj,26380.960211766593,2016,taf,allowed_amount
0,RI,197.19,230.71,284.5,40523.0,2240.16,307.4210497742023,48.63,207.5806228139385,PER_DIEM,43089.714967822605,2016,taf,allowed_amount
0,RI,183.7053781670905,214.99481962889703,255.62776678911175,36430.0,1328.3790147876045,275.7461416234577,85.70217575586322,185.94143304890082,PER_DIEM_wage_adj,34574.21652427887,2016,taf,allowed_amount
0,SC,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,PER_DIEM,0.0,2016,taf,allowed_amount
0,SC,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,PER_DIEM_wage_adj,0.0,2016,taf,allowed_amount
0,SD,94.0,117.29,146.38,43327.0,958.56,128.9940240496688,18.26,69.37138898129108,PER_DIEM,4812.389609193592,2016,taf,allowed_amount
0,SD,113.88370130588756,142.27196048378784,171.86254980079678,39930.0,1215.8295281582953,151.88566669208282,69.94683859291936,76.65122185497877,PER_DIEM_wage_adj,5875.4098118611755,2016,taf,allowed_amount
0,TN,434.85,482.01,670.92,10884.0,3942.78,579.7426718118339,254.37,324.3616549958589,PER_DIEM,105210.48323165259,2016,taf,allowed_amount
0,TN,,,,0.0,,,,,PER_DIEM_wage_adj,,2016,taf,allowed_amount
0,TX,145.5,162.34,185.12,417282.0,3038.1,172.59932613915768,17.0,65.66347399218338,PER_DIEM,4311.691816722143,2016,taf,allowed_amount
0,TX,145.63481843935102,178.38935716461864,207.6487252124646,184252.0,3508.1986143187064,181.22293750441352,17.26414136285163,52.224152501126106,PER_DIEM_wage_adj,2727.3621044608763,2016,taf,allowed_amount
0,UT,175.31,184.17,195.42,129115.0,907.25,209.72811183828367,22.49,97.63771473969965,PER_DIEM,9533.123339590962,2016,taf,allowed_amount
0,UT,190.61598681499794,202.51684919966303,230.17528766534036,142002.0,1267.5349243306168,255.6264098373243,49.64195450716091,156.38279575194096,PER_DIEM_wage_adj,24455.578807193284,2016,taf,allowed_amount
0,VA,156.07,178.06,202.08,261887.0,979.0,186.94878982156425,43.75,56.03736891575802,PER_DIEM,3140.1867150007633,2016,taf,allowed_amount
0,VA,180.72033898305085,199.94743067420157,224.22669711438655,259166.0,893.9151005388355,211.97998641884232,42.13212634822804,60.17869659890069,PER_DIEM_wage_adj,3621.4755243425416,2016,taf,allowed_amount
0,VT,193.99,226.91,240.29,31203.0,617.95,228.63519917956606,65.99,60.45394061315865,PER_DIEM,3654.6789356593126,2016,taf,allowed_amount
0,VT,199.11364979318495,234.4111570247934,251.5702479338843,32864.0,715.1388547554682,239.70924571862497,68.17148760330578,64.85441170619332,PER_DIEM_wage_adj,4206.094717756426,2016,taf,allowed_amount
0,WA,193.13,202.56,217.77,342998.0,2816.17,217.66787202840837,6.37,74.74188233546174,PER_DIEM,5586.3489750480085,2016,taf,allowed_amount
0,WA,165.5639097744361,177.57626410363562,191.35812787296283,325546.0,582.398662766402,183.395579814436,21.82198077726703,36.17994667688007,PER_DIEM_wage_adj,1308.9885415418853,2016,taf,allowed_amount
0,WI,155.54,163.55,181.51,39551.0,1312.0,239.99822861621703,36.04,196.0985689037998,PER_DIEM,38454.648726118314,2016,taf,allowed_amount
0,WI,161.34624043223775,172.84244721169463,184.70283656010807,33319.0,628.8496172895092,184.2956919101178,33.65707881957415,57.92866232716577,PER_DIEM_wage_adj,3355.729919014794,2016,taf,allowed_amount
0,WV,218.29,256.46,385.13,107091.0,4328.64,331.14459095535574,29.11,214.17308832614245,PER_DIEM,45870.11176315761,2016,taf,allowed_amount
0,WV,283.2790445168295,319.4849982756639,428.69427472278795,80765.0,2638.081570996979,377.1030674111409,116.14984591679507,199.08851369243774,PER_DIEM_wage_adj,39636.23628426397,2016,taf,allowed_amount
0,WY,176.0,185.49,202.71,28876.0,992.13,206.4123895276354,51.79,70.53536636921208,PER_DIEM,4975.237908838976,2016,taf,allowed_amount
0,WY,183.9059080962801,200.09846827133478,218.4792122538293,26365.0,1193.5826542491268,218.04884521128002,56.66301969365426,82.53267999759521,PER_DIEM_wage_adj,6811.643267585453,2016,taf,allowed_amount
0,AK,395.74,624.35,844.94,14147.0,6709.33,660.7767357036828,92.82,361.74697914954123,PER_DIEM,130860.87692381862,2017,taf,allowed_amount
0,AK,361.68209661701235,535.277739106223,646.4917165529722,4882.0,1617.6806348322427,527.0170672044229,108.91688709452875,170.2228798694617,PER_DIEM_wage_adj,28975.82883105319,2017,taf,allowed_amount
0,AL,191.1,204.83,212.87,271878.0,732.1,225.51981944107283,48.81,96.04971264710248,PER_DIEM,9225.547299590959,2017,taf,allowed_amount
0,AL,251.25854794121926,278.0154226684126,303.5646733595227,236953.0,1080.4309327036601,300.1864383934019,142.0194965808235,122.1438062374363,PER_DIEM_wage_adj,14919.10940216838,2017,taf,allowed_amount
0,AR,172.62,189.8,206.21,857299.0,725.0,201.51552943605438,20.63,57.93859078900141,PER_DIEM,3356.8803026153587,2017,taf,allowed_amount
0,AR,223.77460439984563,243.2052870714581,274.5697370232686,689271.0,608.6854460093897,256.8299095637261,28.142731055352414,66.49891850340755,PER_DIEM_wage_adj,4422.10616212284,2017,taf,allowed_amount
0,AZ,159.335,166.95,203.02,14928.0,982.93,210.30676112004286,27.6,99.35933727356772,PER_DIEM,9872.277903442582,2017,taf,allowed_amount
0,AZ,170.07422402159244,185.32388663967612,220.3441295546559,13296.0,969.7415153906866,204.31698143805573,36.71073401736385,70.25566989531745,PER_DIEM_wage_adj,4935.859152439815,2017,taf,allowed_amount
0,CA,187.74,217.22,245.45,2063953.0,2105.0,249.88642979273268,2.29,118.85754752594065,PER_DIEM,14127.116603881239,2017,taf,allowed_amount
0,CA,132.0824046744172,150.74995482199867,177.32720555104984,1510426.0,1270.1570680628272,177.85273040300964,15.50240304012518,95.3010273646916,PER_DIEM_wage_adj,9082.285816765698,2017,taf,allowed_amount
0,CO,202.58,217.0,230.37,281141.0,1091.17,228.2686689597035,31.88,63.54845787352855,PER_DIEM,4038.406498103632,2017,taf,allowed_amount
0,CO,201.56764079736791,214.77556732980108,228.4691310238049,295069.0,924.0595137292851,226.81693599015242,30.849622604993222,62.72618482022655,PER_DIEM_wage_adj,3934.57426210122,2017,taf,allowed_amount
0,CT,223.83,242.37,258.91,217082.0,2773.85,283.8474334583245,10.86,206.22221254926802,PER_DIEM,42527.60094871547,2017,taf,allowed_amount
0,CT,187.63518112379944,203.07040762308097,222.38038387363395,190339.0,2667.878308968787,238.3771128270837,98.8353626257279,173.9326205160243,PER_DIEM_wage_adj,30252.556479571314,2017,taf,allowed_amount
0,DE,527.84,742.21,899.85,2735.0,1799.7,814.341407678245,249.49,321.98380127340954,PER_DIEM,103673.56828247447,2017,taf,allowed_amount
0,DE,321.1447348311172,400.17853265612143,468.0365296803653,72.0,499.82159847764035,392.48769705221446,265.5662540119211,81.0746048833187,PER_DIEM_wage_adj,6573.091556986244,2017,taf,allowed_amount
0,FL,197.78,224.96,259.38,190292.0,706.56,212.14407878418433,0.0,115.14229982164812,PER_DIEM,13257.74920821831,2017,taf,allowed_amount
0,FL,202.93726333026302,237.48965843280936,264.64196457676843,143438.0,604.2267935728175,200.64726119107777,0.0,105.19043556473,PER_DIEM_wage_adj,11065.027734297613,2017,taf,allowed_amount
0,GA,159.23,173.66,191.66,1042653.0,803.25,178.01217669732884,22.95,48.78004196266454,PER_DIEM,2379.4924938793133,2017,taf,allowed_amount
0,GA,194.1362053959965,202.37196765498652,230.42265608238577,15812.0,457.088948787062,217.1999588024815,83.38339412143317,64.07232249968608,PER_DIEM_wage_adj,4105.26251050378,2017,taf,allowed_amount
0,HI,315.02,390.27,401.59,876.0,4592.1,387.06393835616433,296.26,208.4855866752637,PER_DIEM,43466.23985132889,2017,taf,allowed_amount
0,HI,,,,0.0,,,,,PER_DIEM_wage_adj,,2017,taf,allowed_amount
0,IA,170.87,198.58,428.85,13636.0,2417.62,282.27479906130833,82.26,163.08706120431526,PER_DIEM,26597.389532260073,2017,taf,allowed_amount
0,IA,196.99539617155318,224.24279137387933,519.5662708989581,11436.0,2929.0283498909616,321.83023858634124,85.9471319611326,183.3392016627143,PER_DIEM_wage_adj,33613.26286632142,2017,taf,allowed_amount
0,ID,235.34,260.0,290.66,61695.0,4069.24,282.47062971067345,34.54,131.8158397275543,PER_DIEM,17375.41560308028,2017,taf,allowed_amount
0,ID,275.23224043715845,348.3238668003118,385.2390710382514,50322.0,5559.071038251366,354.7608938905913,35.454732087866965,160.93813287786205,PER_DIEM_wage_adj,25901.08261421238,2017,taf,allowed_amount
0,IL,136.53,157.91,196.95,330564.0,3175.5,204.88364307668107,55.56,176.08824339144223,PER_DIEM,31007.0694606838,2017,taf,allowed_amount
0,IL,149.18143081408385,163.077924896896,187.70530267480055,270605.0,2159.5550411522636,198.25312367095844,103.5755258126195,155.05579251432457,PER_DIEM_wage_adj,24042.29879224527,2017,taf,allowed_amount
