,state,25%,50%,75%,count,max,mean,min,std,pmt_var,var
0,KS,587.1190981136288,596.0610408243119,612.7916062060498,9043.0,938.8939611321247,535.3795550234119,64.15356646347985,151.58804269064638,PER_DIEM_wage_adj,22978.93468678123
0,KY,186.9,202.02,221.665,303334.0,3777.75,214.66470191274308,21.01,73.65980850561377,PER_DIEM,5425.76738908369
0,KY,230.39047188300918,241.3196445016888,256.17367706919947,297888.0,4733.42939481268,257.22113133473835,25.99657093870553,82.10106579883625,PER_DIEM_wage_adj,6740.585005304838
0,LA,161.48,179.04,197.17,280478.0,1869.89,186.3636162907608,46.74,63.918950754479056,PER_DIEM,4085.632265553518
0,LA,206.75675675675674,231.02153229844768,258.30937320299023,261756.0,1041.546866014951,240.85763575557382,54.64110357727379,83.20780077548238,PER_DIEM_wage_adj,6923.538109892366
0,MA,196.65,229.34,263.31,251605.0,5740.81,292.13731619005983,2.95,221.76034993745046,PER_DIEM,49177.65280438049
0,MA,176.20861678004536,204.58579881656803,238.84169884169884,262056.0,4619.998390471593,257.60008261409547,2.548155826207135,199.52654190350916,PER_DIEM_wage_adj,39810.84092397279
0,MD,253.66,268.46,283.03,187563.0,1366.89,255.77763610093677,0.0,73.15733233035198,PER_DIEM,5351.995273693562
0,MD,260.5079925468275,279.17768959435625,295.40757749712975,195856.0,1426.6673624882583,266.1133928228516,0.0,76.35332771496448,PER_DIEM_wage_adj,5829.830653148763
0,ME,148.79,244.43,302.21,93306.0,4227.47,278.5587566715967,9.1,299.1584752764808,PER_DIEM,89495.79332974876
0,ME,185.93508500772796,274.93651103731196,329.7467601949828,80655.0,4137.682294215523,311.08545931854644,8.90672408730547,307.7743648300633,PER_DIEM_wage_adj,94725.05964654889
0,MI,187.87,213.32,237.34,284220.0,4714.79,216.5826474561959,24.51,58.35656022281945,PER_DIEM,3405.488121039554
0,MI,206.42985611510792,235.24139579349904,263.5874760994264,290690.0,5347.992286751361,240.0649181622983,25.078776645041707,67.42307128785174,PER_DIEM_wage_adj,4545.870541886738
0,MO,154.81,161.33,169.32,527492.0,2626.32,153.5648307652059,0.0,50.79895618104367,PER_DIEM,2580.533949083595
0,MO,177.7884718211956,188.47587602513582,200.84022915340546,542562.0,3466.6314677930304,179.70067809898367,0.0,59.68782645821181,PER_DIEM_wage_adj,3562.63662730561
0,MS,205.95,217.9,233.65,292577.0,1676.37,229.65640983399243,20.54,49.05005568485875,PER_DIEM,2405.907962687744
0,MS,267.3869547819128,285.0740296118447,309.4437775110044,290692.0,1810.6446972669019,299.4319534585002,27.397625716953446,62.0856854998084,PER_DIEM_wage_adj,3854.6323439811185
0,MT,207.07,210.21,212.32,53169.0,592.42,225.58688991705696,22.17,59.65284681901859,PER_DIEM,3558.4621336132964
0,MT,233.97376898297287,241.82006442705938,250.87436723423838,52734.0,731.2036273701566,262.8805409495344,25.506212609295908,77.87833313538552,PER_DIEM_wage_adj,6065.034771946085
0,NC,208.61,231.73,312.76,818365.0,1364.16,265.8043868078425,20.19,103.417596171491,PER_DIEM,10695.19919788959
0,NC,241.15519508987288,274.6986406770967,350.2082419991232,812609.0,1512.118451025057,308.48380386266035,20.792996910401648,120.97527740661704,PER_DIEM_wage_adj,14635.017743607947
0,ND,258.08,306.24,376.7,42708.0,1824.55,367.5576671817926,117.71,202.42904762288063,PER_DIEM,40977.51932150648
0,ND,304.0333960489182,362.3471307619943,448.97499999999997,42205.0,2506.9387194284145,434.2693557802663,136.12813692610152,240.21758689284988,PER_DIEM_wage_adj,57704.48905262389
0,NE,88.47,190.47,238.9925,105408.0,2351.02,178.7820579083182,28.23,89.48699370682718,PER_DIEM,8007.922042685726
0,NE,108.33535549623878,212.41244334569427,264.2825162301321,105261.0,2530.9721175584027,201.05331567787545,29.07911001236094,101.2602810914971,PER_DIEM_wage_adj,10253.644526729007
0,NH,173.75,181.11,189.13,57454.0,1279.8,189.1715814390643,72.95,50.48821495845492,PER_DIEM,2549.059849691151
0,NH,173.8888336482052,184.48715226162668,196.59911023232823,62929.0,1272.5464850352987,193.81178857966847,72.12061295106278,53.94876491211236,PER_DIEM_wage_adj,2910.4692355423654
0,NJ,218.52,231.41,309.08,90465.0,1638.0,384.5959355551871,147.0,307.8266964561764,PER_DIEM,94757.27505112297
0,NJ,179.54491957630444,195.1948168811302,214.10960136776748,74187.0,1469.453664663138,234.7382923353345,132.2775128228201,149.730470409774,PER_DIEM_wage_adj,22419.21376913221
0,NM,340.12,374.22,429.12,9135.0,2863.5,397.33390914066774,165.12,130.94527482595515,PER_DIEM,17146.664999244927
0,NM,367.5366149102522,406.87148992401717,549.069485739456,5052.0,3264.7360620225745,450.9895404572855,184.39565124706886,155.05605591020884,PER_DIEM_wage_adj,24042.38047442981
0,NV,126.73,131.83,242.58,82801.0,1168.0,208.66807502324858,16.39,131.18040098433784,PER_DIEM,17208.297602411665
0,NV,106.96913787319691,125.37239324726913,213.09963099630997,85104.0,979.5370680979538,194.08105310153834,16.84827302631579,126.06649983865218,PER_DIEM_wage_adj,15892.76238156889
0,NY,219.45,268.93,307.96,2538576.0,1886.82,284.1129987244815,14.11,111.98315747511221,PER_DIEM,12540.22755809578
0,NY,202.78540604158493,227.8917344337905,256.9007453903492,2574244.0,2233.4517045454545,250.58178510772382,11.3562218424732,98.69648558091761,PER_DIEM_wage_adj,9740.996266024278
0,OH,190.01,204.64,224.06,333033.0,2528.26,226.0331416406183,55.68,90.92896556547237,PER_DIEM,8268.076778806859
0,OH,219.62233996926182,237.83316880552815,260.8017282765242,330840.0,2673.4270910436717,258.7155593390396,43.88398486759143,104.3935728103063,PER_DIEM_wage_adj,10898.018044100723
0,OK,167.35,173.09,178.51,630641.0,701.33,174.03960752631056,6.65,39.777042079815146,PER_DIEM,1582.213076619385
0,OK,198.123595505618,212.8002077112813,223.39348305854864,579960.0,802.514116698037,211.37967793974988,8.741573033707866,39.37687628563573,PER_DIEM_wage_adj,1550.5383860142615
0,OR,334.87,359.15,457.1,45653.0,753.46,389.43442971984314,19.07,82.0303099529199,PER_DIEM,6728.9717509721095
0,OR,280.9076419763443,313.1089294062646,391.8739770867431,44639.0,713.9449358910645,340.75045535736604,17.57117847599742,73.48455947481716,PER_DIEM_wage_adj,5399.98048120794
0,PA,194.82,223.02,564.38,101559.0,1207.0,393.1728188540652,40.12,287.76899430062605,PER_DIEM,82810.99408079374
0,PA,204.36762816769826,243.05422265604327,539.1825379841644,94996.0,1418.5901434809732,394.6504683998202,36.285817264371964,305.9985120651796,PER_DIEM_wage_adj,93635.0893861039
0,RI,201.99,237.71,278.49,54199.0,2534.0,254.65353585859518,15.17,102.17551873266235,PER_DIEM,10439.836628288636
0,RI,439.2644320297951,462.38361266294226,462.38361266294226,267.0,2359.4040968342642,447.80658255393047,14.124767225325884,270.4604013493686,PER_DIEM_wage_adj,73148.82869806155
0,SC,146.09,169.43,200.22,144223.0,2102.21,192.32455898157718,0.32,82.86897951732543,PER_DIEM,6867.267766242902
0,SC,171.02509283222685,196.65261890427453,231.1578710475976,135172.0,1942.3314954427815,220.24910358054788,0.36007651625970516,92.23561834523028,PER_DIEM_wage_adj,8507.40929152698
0,SD,112.46,142.29,182.39,36941.0,1782.0,178.00008987304076,44.95,128.18064197829085,PER_DIEM,16430.27697796678
0,SD,140.98402231803198,178.97844046176533,230.9409079381182,25950.0,1084.9987319300026,227.44132967315764,52.02546296296297,164.68172279220994,PER_DIEM_wage_adj,27120.06982181028
0,TN,333.3,465.86,609.26,13197.0,2372.76,482.56908994468444,4.66,302.9051558640319,PER_DIEM,91751.53344901344
0,TN,265.5242619613166,519.3734085494104,654.1831543244771,9566.0,2683.814048184595,517.2480169190878,5.323888952359192,384.0918746433732,PER_DIEM_wage_adj,147526.56816706073
0,TX,152.73,170.38,194.42,396669.0,1717.86,227.359404894257,10.99,202.385624775398,PER_DIEM,40959.9411157282
0,TX,169.17548412856857,191.97530864197532,219.75806451612905,344778.0,2037.3102466793168,243.6446024449362,10.970253543621482,213.28072126016062,PER_DIEM_wage_adj,45488.666061254335
0,UT,197.63,208.39,219.03,155645.0,918.16,230.0908806579074,56.92,111.26040453038537,PER_DIEM,12378.877616264997
0,UT,211.11226827744218,225.33377837116154,243.05864060417593,208020.0,1146.4102884255212,277.6918949419711,58.51151315789474,180.45698875752493,PER_DIEM_wage_adj,32564.724791433473
0,VA,219.54,290.11,393.5,60841.0,6070.32,347.2438605545603,22.77,210.3581246741395,PER_DIEM,44250.54061642082
0,VA,236.35916124187455,294.90046091987836,441.68818049163764,52824.0,6827.488471488021,376.8666037330041,26.06157720041204,227.42755403027178,PER_DIEM_wage_adj,51723.292332192184
0,VT,235.45,256.56,276.56,63833.0,931.15,265.424266131938,69.01,61.601289047249864,PER_DIEM,3794.718812282826
0,VT,242.90987388495847,266.76724586411405,287.1397357194881,68740.0,968.8377900322547,276.0586749502443,71.80314223285819,64.99562776174982,PER_DIEM_wage_adj,4224.431628143943
0,WA,247.75,263.85,280.47,296586.0,985.87,272.03065977490513,17.26,47.61150034382833,PER_DIEM,2266.8549649903653
0,WA,222.5586021970418,236.71274961597544,256.0931899641577,294220.0,827.0027682241423,244.3488148548222,14.729476019798602,40.3615739864633,PER_DIEM_wage_adj,1629.056654664751
0,WI,183.26,193.95,215.9625,48230.0,1624.0,260.6140240514203,23.9,207.25582505965573,PER_DIEM,42954.97702115862
0,WI,195.83333333333334,209.53351449275362,227.95516304347828,46389.0,1625.4629166249624,247.90805751825542,23.351934171947416,158.98004420361718,PER_DIEM_wage_adj,25274.654454984073
0,WV,264.96,314.46,411.96,97876.0,2323.5,355.84232794556374,44.5,154.4784644851921,PER_DIEM,23863.595989702753
0,WV,346.24736385063886,412.2328767123288,537.7123287671233,92771.0,2820.80854680102,466.0237830728201,97.13641267039324,206.985778684488,PER_DIEM_wage_adj,42843.11257762385
0,WY,183.21,205.76,255.61,30037.0,843.91,227.05219795585444,41.23,68.33243656935355,PER_DIEM,4669.321887504726
0,WY,196.00565955594254,213.94501145594668,267.10060404082486,30513.0,1053.7020851542015,240.39594313582762,42.93897104769839,80.67415517625389,PER_DIEM_wage_adj,6508.319313402292
