,state,25%,50%,75%,count,max,mean,min,std,pmt_var,var
0,SD,126.04019971834592,158.94865525672373,206.82371015234926,41233.0,939.0346946613749,202.1398963590397,24.75995391115094,140.18607096714868,PER_DIEM_wage_adj,19652.13449320645
0,TN,454.52,505.08,759.24,10644.0,4477.95,595.8081980458473,288.9,246.5892800631783,PER_DIEM,60806.27304207658
0,TN,507.5600223338917,583.3220415537488,766.347355268638,7145.0,6216.784673052894,681.9336557200513,322.61306532663315,310.9024875803101,PER_DIEM_wage_adj,96660.35678362487
0,TX,145.54,162.34,177.67,440143.0,1726.67,214.28289660405815,10.47,195.45462478053253,PER_DIEM,38202.51034809876
0,TX,160.08212185107092,181.67280111689297,206.32303839732887,388951.0,2026.845873928865,231.22620018313958,10.60145808019441,205.45010763967386,PER_DIEM_wage_adj,42209.74672915357
0,UT,185.63,194.43,202.44,137421.0,911.7,207.30851150843026,13.96,86.12531060230116,PER_DIEM,7417.569126342848
0,UT,200.7274994803575,209.571814591561,222.882647507076,182592.0,1171.5888097123252,240.80030247808122,30.717587497248516,128.44601582459822,PER_DIEM_wage_adj,16498.37898121294
0,VA,182.36,219.82,300.97,64613.0,10924.35,306.1623399315927,71.49,231.88238935931233,PER_DIEM,53769.44249498373
0,VA,197.29817007534982,233.83535273468465,291.01721137110815,61507.0,12352.272727272728,312.5047869639608,79.39804531319413,229.944511845245,PER_DIEM_wage_adj,52874.47852774802
0,VT,209.05,245.0,262.4,34550.0,931.15,249.19796613603475,24.86,71.06473664712982,PER_DIEM,5050.196794725915
0,VT,212.12392906953576,246.63767822833452,263.5655779148549,39639.0,941.6017797552836,252.80956591782234,25.13904338153504,72.26788909394996,PER_DIEM_wage_adj,5222.647794095452
0,WA,206.73,220.47,238.46,324867.0,1106.03,228.88642595277454,10.27,51.53818413092452,PER_DIEM,2656.1844235130798
0,WA,185.8418476860994,197.1924451250638,211.3190406976744,312488.0,846.6564573762123,202.08624141117198,8.817721301622734,37.764375856899754,PER_DIEM_wage_adj,1426.148083861193
0,WI,163.66,172.89,190.07,76352.0,1494.0,203.10170827221293,19.99,98.91744336452427,PER_DIEM,9784.660601773867
0,WI,172.16738197424894,182.54300838112042,197.8099215646328,74898.0,1499.0969295605057,202.7399527185301,18.490329512893982,81.96005362070434,PER_DIEM_wage_adj,6717.45038950873
0,WV,230.58,279.0,391.4,104241.0,5197.36,329.28024414577754,25.17,160.73131611848305,PER_DIEM,25834.555981179725
0,WV,304.7644976858154,360.71331336781924,498.2195465607788,99066.0,6291.441714078199,425.61074696040254,30.468466287374415,206.26517874694105,PER_DIEM_wage_adj,42545.323963507544
0,WY,176.06,185.24,199.18,30762.0,939.4,207.20420226253168,50.0,73.61823975972074,PER_DIEM,5419.645225319727
0,WY,183.90010626992563,196.5356004250797,218.28905419766207,32860.0,1239.6410662443916,223.48582742902784,37.21345638582912,88.16115037528432,PER_DIEM_wage_adj,7772.388435493494
