,state,25%,50%,75%,count,max,mean,min,std,pmt_var,var
0,UT,181.43,189.79,198.8,126398.0,910.8,207.91265043750693,46.95,97.08076700134048,PER_DIEM,9424.675321568557
0,UT,194.3089430894309,205.25107004906567,221.96235660986747,164129.0,1205.7513661202186,246.13099285277616,49.01346695897276,147.50226197364952,PER_DIEM_wage_adj,21756.91728734313
0,VA,157.95,181.92,217.49,243997.0,4473.61,204.13751873998453,5.64,109.53666617964976,PER_DIEM,11998.281237752026
0,VA,182.12827604372447,208.04842615012106,241.5250888976689,244649.0,4975.653431208986,227.48833902107762,95.68457346235124,102.29031276713543,PER_DIEM_wage_adj,10463.30808599839
0,VT,201.04500000000002,228.63,252.9,29831.0,928.29,236.41257182125975,138.09,63.61205296622208,PER_DIEM,4046.493282577443
0,VT,207.32254290171605,234.4871294851794,264.69245928845555,33968.0,962.8565501503994,247.60918937158175,143.23202987241987,68.70615477995027,PER_DIEM_wage_adj,4720.535704646482
0,WA,199.29,211.32,220.62,331169.0,829.3,218.23571324610694,2.26,49.412372404279424,PER_DIEM,2441.5825466191945
0,WA,174.11687335588127,187.3149190406096,199.2293705082691,327973.0,787.5871540249314,191.96598450313098,1.9568793834964064,41.228180667826535,PER_DIEM_wage_adj,1699.762881178946
0,WI,159.18,168.22,183.08,74768.0,1592.0,212.75419684891935,30.15,144.71205277113125,PER_DIEM,20941.578217234674
0,WI,165.57177615571777,175.48771858890126,188.9416759324775,72190.0,1636.6814022823069,204.1985622916613,32.41586926136974,114.99415915200218,PER_DIEM_wage_adj,13223.656639076009
0,WV,222.89,265.61,384.91,104705.0,5509.35,319.847024401891,40.29,158.42070704513088,PER_DIEM,25097.120420679184
0,WV,295.5628896222956,352.3622047244094,496.1992731677771,100389.0,6455.008787346222,417.43635649617204,55.1691085855128,203.96297911266532,PER_DIEM_wage_adj,41600.896848513556
0,WY,176.94,184.92,197.13,30825.0,1097.0,207.2510390916464,54.46,77.01449641017872,PER_DIEM,5931.232657313432
0,WY,186.43643098376728,200.1525220612267,220.3943784726005,33212.0,1425.0454663548974,230.7189727937704,58.680217179451475,100.84360492867545,PER_DIEM_wage_adj,10169.432655010776
